,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
1229,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,28,"The truth of this assumption may from hence appeare , that for the most part among an hundred sicke of such feauers , scarce shalt thou find one of their vrines so to smell , nor yet their bloud at the opening of a veine .",O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O B-1 I-1 O O B-1 O O O O O O O O O O O O,True,"The truth of this assumption may from hence appears , that for the most part among an hundred sick of such leaders , scarce shalt thou find one of their vines so to smell , nor yet their blood at the opening of a veins .",truth assumption appear sick leader scarce thou find vine smell blood opening vein
1230,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,29,"And for this cause well said Sauonarola in his treatise of Vrines , that there are other signes also to be obserued in the annoying of putrified members , if we purpose well and orderly to examine , trie and finde out any skill concerning vrines .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O,True,"And for this cause well said Sauonarola in his treatise of vines , that there are other signed also to be observed in the annoying of petrified members , if we purpose well and orderly to examine , tried and find out any skill concerning vines .",cause say treatise vine sign observe annoying petrified member purpose orderly examine try find skill concern vine
1231,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,3,"No smell , saith Mercuriall , proceedeth from no other cause then from the extinguishing of naturall heate : howbeit it may sometimes proceed from drinke of a cold qualitie , like as we see in cold countries , and the like complexions , the smell of the vrine is not so much to be discerned . rines smell well , either in regard of diet or drugs : but especially by meanes of a temperate heate concocting well .",O B-1 O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O,True,"No smell , saith mercurial , proceeded from no other cause then from the extinguishing of natural hate : hobbit it may sometimes proceed from drink of a cold qualities , like as we see in cold countries , and the like complexions , the smell of the urine is not so much to be discerned . lines smell well , either in regard of diet or drugs : but especially by means of a temperate hate concocting well .",smell saith mercurial proceed cause extinguishing natural hate hobbit proceed drink cold quality cold country like complexion smell urine discern line smell regard diet drug especially mean temperate hate concoct
1232,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,30,And indeed a thousand causes there are which may alter and change their smell .,O O O O O O O O O O O O B-1 I-1 O,True,And indeed a thousand causes there are which may alter and change their smell .,cause alter change smell
1233,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,31,By the smell then onely there can neuer be any certaintie collected to informe our iudgements concerning any disease .,O O B-1 O O O O O O O O O O O O O O O O O,True,By the smell then onely there can never be any certainties collected to inform our judgements concerning any disease .,smell onely certainty collect inform judgement concern disease
1234,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,32,"But I am afraid the Reader will take it ill , that I so long detaine him among so vnpleasing smels ; and my selfe begin to waxe wearie of so vnworthie a thing , and as I neuer tooke any pleasure in the same , so here I leaue it to them that like it better .",O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"But I am afraid the Reader will take it ill , that I so long detained him among so unpleasing smell ; and my self begin to wake dearie of so vnworthie a thing , and as I never took any pleasure in the same , so here I leave it to them that like it better .",afraid reader ill long detain unpleasing smell self begin wake dearie vnworthie thing take pleasure leave well
1235,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,33,"But if I should yet enter vpon the tast , I feare I should be worse taxed .",O O O O O O O O O O O O O O O O O O,False,"But if I should yet enter upon the last , I fear I should be worse taxed .",enter fear worse tax
1236,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,34,I can tell no man their tast by mine owne experience .,O O O O O O O O O O O O,False,I can tell no man their last by mine one experience .,tell man experience
1237,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,35,"Salt they haue alwayes bene counted , as the teares likewise : If any be incredulous I will not hinder him .",O O O O O O O O O O O O O O O O O O O O O O,False,"Salt they have always bene counted , as the tears likewise : If any be incredulous I will not hinder him .",salt count tear likewise incredulous hinder
1238,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,36,"If our vrinemongers had no better beere allowed them , they would not so much adore the pissepot as some of them do .",O O O O O O O O O O O O O O O O O O O O O O O O,False,"If our vrinemongers had no better beer allowed them , they would not so much adore the pisspot as some of them do .",vrinemonger well beer allow adore pisspot
1239,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,37,"But yet if any purpose to practise this point , I wish him to go to the Arabians , who haue written so curiously concerning this point ; and it may be , in regard of their aromaticall drugs , their vrines may be of better taste then those of our Europaeans , who feed on grosser food .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O,True,"But yet if any purpose to practise this point , I wish him to go to the Arabians , who have written so curiously concerning this point ; and it may be , in regard of their aromaticall drugs , their vines may be of better taste then those of our europeans , who feed on grosser food .",purpose practise point wish write curiously concern point regard aromaticall drug vine well taste european feed gross food
1240,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,38,"As for the other two qualities , the sound and touch , we will send them all in one ship to Arabia with their fellowes : and now we come to the colours .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"As for the other two qualities , the sound and touch , we will send them all in one ship to Arabia with their fellows : and now we come to the colours .",quality sound touch send ship arabia fellow come colour
1241,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,4,Stinking vrines come by foure seuerall meanes . 1 .,B-1 I-1 O O O O O O O O,True,Stinking vines come by four several means . 1 .,stink vine come mean
1242,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,5,By meanes of cruditie and indigestion of the food . 2 .,B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O,True,By means of erudite and indigestion of the food . 2 .,mean erudite indigestion food
1243,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,6,By reason of putrefaction .,B-1 I-1 I-1 I-1 O,True,By reason of putrefaction .,reason putrefaction
1244,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,7,"Galen witnesseth , that whatsoeuer thing is putrified hath an euill fauoured smell.Wherefore in Pestilentiall feauers the vrines are most commonly of a stinking smell .",B-1 O O O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 I-1 O B-1 O O O O O B-1 I-1 O,True,"Galen witnesses , that whatsoever thing is petrified hath an quill favoured smell.Wherefore in pestilential leaders the vines are most commonly of a stinking smell .",galen witness whatsoever thing petrified hath quill favour smell.wherefore pestilential leader vine commonly stinking smell
1245,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,8,"As also if the vrines passe through any place oppressed with putrid vlcers ; or yet if any purulent matter be mingled with them , they become stinking . 3 .",O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O B-1 O B-1 O O O,True,"As also if the vines passe through any place oppressed with putrid ulcers ; or yet if any purulent matter be mingled with them , they become stinking . 3 .",vine passe place oppress putrid ulcer purulent matter mingle stink
1246,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,9,The too long retention of vrine in the bladder may make it to stinke . 4 .,B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O B-1 O B-1 O O O,True,The too long retention of urine in the bladder may make it to stink . 4 .,long retention urine bladder stink
