,Unnamed: 0,text,spellchecked_text,normalized_text,contains_ref,label,token,sentence,ref_type
215,215,"    During the dance performance, the rhythmic stomping of feet and jingling of costumes expressed emotion and story in an audibly kinetic language.",During the dance performance the rhythmic stomping of feet and jingling of costumes expressed emotion and story in an audibly kinetic language,dance performance rhythmic stomping foot jingling costume express emotion story audibly kinetic language,True,"[{'start': 35, 'end': 63, 'text': 'he rhythmic stomping of feet', 'labels': ['SOUND']}, {'start': 68, 'end': 88, 'text': 'jingling of costumes', 'labels': ['SOUND']}]",he rhythmic stomping of feet jingling of costumes,"    During the dance performance, the rhythmic stomping of feet and jingling of costumes expressed emotion and story in an audibly kinetic language.",Olfactive
216,216,"    As the divers plunged into the water, the splashes they created acted as acoustic punctuation marks to the visual spectacle of human grace and skill.",As the divers plunged into the water the splashes they created acted as acoustic punctuation marks to the visual spectacle of human grace and skills,diver plunge water splash create act acoustic punctuation mark visual spectacle human grace skill,True,"[{'start': 42, 'end': 54, 'text': 'the splashes', 'labels': ['SOUND']}, {'start': 77, 'end': 97, 'text': 'acoustic punctuation', 'labels': ['SOUND']}]",the splashes acoustic punctuation,"    As the divers plunged into the water, the splashes they created acted as acoustic punctuation marks to the visual spectacle of human grace and skill.",Olfactive
217,217,"    When the sawmill was in operation, the harsh whirring of saws and the thumping of logs wrote a raucous elegy for the trees being transformed.",When the sawmill was in operation the harsh whirring of saws and the thumping of logs wrote a raucous elegy for the trees being transformed,sawmill operation harsh whirring saw thumping log write raucous elegy tree transform,True,"[{'start': 39, 'end': 66, 'text': 'the harsh whirring of saws ', 'labels': ['SOUND']}, {'start': 74, 'end': 90, 'text': 'thumping of logs', 'labels': ['SOUND']}]",the harsh whirring of saws  thumping of logs,"    When the sawmill was in operation, the harsh whirring of saws and the thumping of logs wrote a raucous elegy for the trees being transformed.",Olfactive
218,218,"    In the bustling café, the sounds of frothing milk and hissing espresso machines were the acoustic foam atop a cup filled with human interaction and caffeine.",In the bustling cafe the sounds of frothing milk and hissing espresso machines were the acoustic foam atop a cup filled with human interaction and caffeine,bustle cafe sound froth milk hiss espresso machine acoustic foam cup fill human interaction caffeine,True,"[{'start': 26, 'end': 83, 'text': 'the sounds of frothing milk and hissing espresso machines', 'labels': ['SOUND']}, {'start': 90, 'end': 106, 'text': 'he acoustic foam', 'labels': ['SOUND']}]",the sounds of frothing milk and hissing espresso machines he acoustic foam,"    In the bustling café, the sounds of frothing milk and hissing espresso machines were the acoustic foam atop a cup filled with human interaction and caffeine.",Olfactive
219,219,"    At the wedding ceremony, the ringing of ceremonial bells heralded not just the union of two people but also the blending of two families.",At the wedding ceremony the ringing of ceremonial bells heralded not just the union of two people but also the blending of two families,wedding ceremony ringing ceremonial bell herald union people blending family,True,"[{'start': 30, 'end': 60, 'text': 'he ringing of ceremonial bells', 'labels': ['SOUND']}]",he ringing of ceremonial bells,"    At the wedding ceremony, the ringing of ceremonial bells heralded not just the union of two people but also the blending of two families.",Olfactive
220,220,"    During the early morning, the awakening songbirds composed a dawn chorus, an avian roll call to greet the day’s new opportunities.",During the early morning the awakening songbirds composed a dawn chorus an avian roll call to greet the days new opportunities,early morning awakening songbird compose dawn chorus avian roll greet day new opportunity,True,"[{'start': 30, 'end': 53, 'text': 'the awakening songbirds', 'labels': ['SOUND']}, {'start': 63, 'end': 76, 'text': 'a dawn chorus', 'labels': ['SOUND']}]",the awakening songbirds a dawn chorus,"    During the early morning, the awakening songbirds composed a dawn chorus, an avian roll call to greet the day’s new opportunities.",Olfactive
221,221,"    Amid the twinkling stars, the hushed crackle of the bonfire stood as a solitary auditory sentinel, guarding the nocturnal secrets whispered around it.",Amid the twinkling stars the hushed crackle of the bonfire stood as a solitary auditory sentinels guarding the nocturnal secrets whispered around it,twinkle star hush crackle bonfire stand solitary auditory sentinel guard nocturnal secret whisper,True,"[{'start': 30, 'end': 63, 'text': 'the hushed crackle of the bonfire', 'labels': ['SOUND']}, {'start': 70, 'end': 101, 'text': 'as a solitary auditory sentinel', 'labels': ['SOUND']}]",the hushed crackle of the bonfire as a solitary auditory sentinel,"    Amid the twinkling stars, the hushed crackle of the bonfire stood as a solitary auditory sentinel, guarding the nocturnal secrets whispered around it.",Olfactive
222,222,"    In the ornamental garden, the soft gurgling of water features and the whispering rustle of foliage designed a zen audioscape that calmed the spirit.",In the ornamental garden the soft gurgling of water features and the whispering rustle of foliage designed a zen audiotape that calmed the spirit,ornamental garden soft gurgling water feature whisper rustle foliage design zen audiotape calm spirit,True,"[{'start': 31, 'end': 56, 'text': 'he soft gurgling of water', 'labels': ['SOUND']}, {'start': 70, 'end': 103, 'text': 'the whispering rustle of foliage ', 'labels': ['SOUND']}, {'start': 111, 'end': 128, 'text': ' a zen audioscape', 'labels': ['SOUND']}]",he soft gurgling of water the whispering rustle of foliage   a zen audioscape,"    In the ornamental garden, the soft gurgling of water features and the whispering rustle of foliage designed a zen audioscape that calmed the spirit.",Olfactive
223,223,"        During the martial arts tournament, the striking of pads and the grunts of exertion became a rhythmic dialogue, articulating the struggle for mastery and respect.",During the martial arts tournament the striking of pads and the grunts of exertion became a rhythmic dialogue articulating the struggle for mastery and respect,martial art tournament striking pad grunt exertion rhythmic dialogue articulate struggle mastery respect,True,"[{'start': 44, 'end': 64, 'text': 'the striking of pads', 'labels': ['SOUND']}, {'start': 69, 'end': 91, 'text': 'the grunts of exertion', 'labels': ['SOUND']}, {'start': 99, 'end': 118, 'text': 'a rhythmic dialogue', 'labels': ['SOUND']}]",the striking of pads the grunts of exertion a rhythmic dialogue,"        During the martial arts tournament, the striking of pads and the grunts of exertion became a rhythmic dialogue, articulating the struggle for mastery and respect.",Olfactive
224,224,"    On the football field, the clash of helmets and the cacophonous cheers created an aural arena where physical prowess and collective passion met.",On the football field the clash of helmets and the cacophonous cheers created an aural arena where physical prowess and collective passion met,football field clash helmet cacophonous cheer create aural arena physical prowess collective passion meet,True,"[{'start': 27, 'end': 47, 'text': 'the clash of helmets', 'labels': ['SOUND']}, {'start': 52, 'end': 74, 'text': 'the cacophonous cheers', 'labels': ['SOUND']}]",the clash of helmets the cacophonous cheers,"    On the football field, the clash of helmets and the cacophonous cheers created an aural arena where physical prowess and collective passion met.",Olfactive
225,225,"    Amid the record store, the scratches and pops of vinyl samples spun an acoustic web, luring audiophiles into a nostalgic auditory journey.",Amid the record store the scratches and pops of vinyl samples spun an acoustic web luring audiophiles into a nostalgic auditory journey,record store scratch pop vinyl sample spin acoustic web lure audiophile nostalgic auditory journey,True,"[{'start': 26, 'end': 67, 'text': ' the scratches and pops of vinyl samples ', 'labels': ['SOUND']}]", the scratches and pops of vinyl samples ,"    Amid the record store, the scratches and pops of vinyl samples spun an acoustic web, luring audiophiles into a nostalgic auditory journey.",Olfactive
226,226,"    When the space shuttle launched, its roaring engines and crackling flames defined an audioscape of human ambition, echoing far beyond our terrestrial boundaries.",When the space shuttle launched its roaring engines and crackling flames defined an audiotape of human ambition echoing far beyond our terrestrial boundaries,space shuttle launch roaring engine crackle flame define audiotape human ambition echo far terrestrial boundary,True,"[{'start': 37, 'end': 56, 'text': 'its roaring engines', 'labels': ['SOUND']}, {'start': 61, 'end': 77, 'text': 'crackling flames', 'labels': ['SOUND']}, {'start': 86, 'end': 99, 'text': 'an audioscape', 'labels': ['SOUND']}]",its roaring engines crackling flames an audioscape,"    When the space shuttle launched, its roaring engines and crackling flames defined an audioscape of human ambition, echoing far beyond our terrestrial boundaries.",Olfactive
